AD_002_802a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14003	802	1	1	1	10	14003	-1	-1	0	1	14943	18028	18049	18311	18312						1	21	9	1	1						17042	14401	14943	18311	18312	1	200	200	140	60	0	0	0	0	0
AD_002_821a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14004	821	1	1	1	10	14004	-1	-1	0	0	14950	18049	18070	18312	18313						1	15	15	1	1						17049	14401	14950	18312	18313	1	200	200	100	100	0	0	0	0	0
AD_003_121a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14005	121	1	1	1	10	14005	-1	-1	0	1	14832	18007	18028	18310	18311						1	6	24	1	1						16931	14471	14832	18311	18310	1	200	200	40	160	0	0	0	0	0
AD_003_524a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14006	524	1	1	1	10	14006	-1	-1	0	1	14905	18070	18007	18310	18313						1	24	6	1	1						17004	14441	14905	18313	18310	1	200	200	40	160	0	0	0	0	0
AD_003_B_121a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14007	121	1	1	1	10	14005	0	-1	0	1	14832	18007	18028								1	6	24								16931	14471	14832	18311	18310	1	200	200	40	160	0	0	0	0	0
AD_003_B_524a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14008	524	1	1	1	10	14006	0	-1	0	1	14905	18070	18007								1	24	6								17004	14441	14905	18313	18310	1	200	200	40	160	0	0	0	0	0
AD_004_101a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14009	101	1	1	1	10	14009	-1	-1	0	1	14822	18070	18007	18313	18310						1	8	12	1	1						16921	14471	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
AD_004_121a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14010	121	1	1	1	10	14010	-1	-1	0	1	14832	18028	18007	18311	18310						1	4	16	1	1						16931	14471	14832	18311	18310	1	200	200	40	160	0	0	0	0	0
AD_004_501a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14011	501	1	1	1	10	14011	-1	-1	0	1	14894	18007	18070	18310	18313						1	18	2	1	1						16993	14441	14894	18310	18313	1	200	200	180	20	0	0	0	0	0
AD_005_101a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14012	101	1	1	1	10	14012	-1	-1	0	1	14822	18071	18008	18313	18310						1	8	12	1	1						16921	14471	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
AD_005_104a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14013	104	1	1	1	10	14013	-1	-1	0	1	14825	18008	18029	18310	18311						1	12	8	1	1						16924	14471	14825	18310	18311	1	200	200	120	80	0	0	0	0	0
AD_005_251a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14014	251	1	1	1	10	14014	-1	-1	0	1	14852	18008	18029	18310	18311						1	14	6	1	1						16951	14462	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
AD_006_253a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14015	253	1	1	1	10	14015	-1	-1	0	1	14854	18028	18007	18311	18310						1	6	14	1	1						16953	14461	14854	18311	18310	1	200	200	60	140	0	0	0	0	0
AD_006_821a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14016	821	1	1	1	10	14016	-1	-1	0	0	14950	18049	18070	18312	18313						1	10	10	1	1						17049	14401	14950	18312	18313	1	200	200	100	100	0	0	0	0	0
AD_006_823a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14017	823	1	1	1	10	14017	-1	-1	0	0	14952	18028	18049	18311	18312						1	10	10	1	1						17051	14401	14952	18311	18312	1	200	200	100	100	0	0	0	0	0
AD_007_243a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14018	243	1	1	1	10	5022	-1	-1	0	1	14848	18048	18069	18312	18313						1	12	8	1	1						16947	14460	14848	18312	18313	1	200	200	120	80	0	0	0	0	0
AD_007_251a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14019	251	1	1	1	10	5023	-1	-1	0	1	14852	18006	18027	18310	18311						1	14	6	1	1						16951	14460	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
AD_008_244	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14020	244	1	1	1	10	14020	-1	-1	0	1	14849	18069	18006	18313	18310	18070	18007				1	8	12	1	1	4	6				16948	14460	14849	18313	18310	1	200	200	80	120	0	0	0	0	0
AD_008_522	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14021	522	1	1	1	10	14021	-1	-1	0	1	14903	18027	18048	18311	18312	18028	18049				1	16	4	1	1	8	2				17002	14440	14903	18311	18312	1	200	200	160	40	0	0	0	0	0
AD_200_201a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14022	201	1	1	1	10	14022	-1	-1	0	1	14836	18006	18027	18310	18311						1	10	10	1	1						16935	14461	14836	18310	18311	1	200	200	100	100	0	0	0	0	0
AD_200_243a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14023	243	1	1	1	10	14023	-1	-1	0	1	14848	18048	18069	18312	18313						1	12	8	1	1						16947	14460	14848	18312	18313	1	200	200	120	80	0	0	0	0	0
AD_200_251a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14024	251	1	1	1	10	14024	-1	-1	0	1	14852	18006	18027	18310	18311						1	14	6	1	1						16951	14460	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
AD_201_401a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14025	401	1	1	1	10	14025	-1	-1	0	1	14875	18050	18029	18312	18311						1	8	12	1	1						16974	14481	14875	18312	18311	1	200	200	80	120	0	0	0	0	0
AD_201_411a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14026	411	1	1	1	10	14026	-1	-1	0	1	14881	18008	18029	18310	18311						1	16	4	1	1						16980	14481	14881	18310	18311	1	200	200	160	40	0	0	0	0	0
AD_201_433a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14027	433	1	1	1	10	14027	-1	-1	0	1	14891	18050	18071	18312	18313						1	10	10	1	1						16990	14481	14891	18312	18313	1	200	200	100	100	0	0	0	0	0
AD_202_104a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14028	104	1	1	1	10	14028	-1	-1	0	1	14825	18010	18031	18310	18311						1	12	8	1	1						16924	14472	14825	18310	18311	1	200	200	120	80	0	0	0	0	0
AD_202_111a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14029	111	1	1	1	10	14029	-1	-1	0	1	14827	18073	18010	18313	18310						1	6	14	1	1						16926	14472	14827	18313	18310	1	200	200	60	140	0	0	0	0	0
AD_202_121a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14030	121	1	1	1	10	14030	-1	-1	0	1	14832	18031	18010	18311	18310						1	4	16	1	1						16931	14472	14832	18311	18310	1	200	200	40	160	0	0	0	0	0
AD_203_1a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14031	1	1	1	1	10	14031	-1	-1	0	1	14801	18075	18012	18310	18313						1	6	14	1	1						16900	14423	14801	18310	18313	1	200	200	60	140	0	0	0	0	0
AD_203_11a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14032	11	1	1	1	10	14032	-1	-1	0	1	14807	18012	18033	18310	18311						1	16	4	1	1						16906	14423	14807	18310	18311	1	200	200	160	40	0	0	0	0	0
AD_203_31a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14033	31	1	1	1	10	14033	-1	-1	0	1	14818	18033	18054	18311	18312						1	12	8	1	1						16917	14423	14818	18311	18312	1	200	200	120	80	0	0	0	0	0
AD_204_821a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14034	821	1	1	1	10	14034	-1	-1	0	0	14950	18056	18077	18312	18313						1	10	10	1	1						17049	14404	14950	18312	18313	1	200	200	100	100	0	0	0	0	0
AD_204_822a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14035	822	1	1	1	10	14035	-1	-1	0	0	14951	18077	18014	18313	18310						1	10	10	1	1						17050	14404	14951	18313	18310	1	200	200	100	100	0	0	0	0	0
AD_204_823a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14036	823	1	1	1	1	14036	-1	-1	0	0	14952	18035	18056	18311	18312						1	10	10	1	1						17051	14404	14952	18311	18312	1	200	200	100	100	0	0	0	0	0
AD_108_211_A	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14037	211	1	1	1	10	14037	-1	-1	0	1	14842	18310	18313								1	1	1								16941	14466	14842	18310	18313	1	200	200	180	20	0	0	0	0	0
AD_108_212_A	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14038	212	1	1	1	10	14038	-1	-1	0	1	14843	18312	18311								1	1	1								16942	14466	14843	18312	18311	1	200	200	20	180	0	0	0	0	0
AD_108_213_A	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14039	213	1	1	1	10	14039	-1	-1	0	1	14844	18311	18310								1	1	1								16943	14466	14844	18311	18310	1	200	200	20	180	0	0	0	0	0
AD_108_214_A	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	14040	214	1	1	1	10	14040	-1	-1	0	1	14845	18310	18313								1	1	1								16944	14466	14845	18313	18312	1	200	200	20	180	0	0	0	0	0
AD_300_101a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15000	101	1	1	1	10	15000	-1	-1	0	1	14822	18072	18009	18313	18310						1	8	12	1	1						16921	14472	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
AD_300_103a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15001	103	1	1	1	10	15001	-1	-1	0	1	14824	18051	18072	18312	18313						1	12	8	1	1						16923	14470	14824	18312	18313	1	200	200	120	80	0	0	0	0	0
AD_300_104a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15002	104	1	1	1	10	15002	-1	-1	0	1	14825	18009	18030	18310	18311						1	12	8	1	1						16924	14472	14825	18310	18311	1	200	200	120	80	0	0	0	0	0
AD_301_122a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15003	122	1	1	1	10	15003	-1	-1	0	1	14833	18051	18072	18312	18313						1	16	4	1	1						16932	14472	14833	18312	18313	1	200	200	160	40	0	0	0	0	0
AD_301_601a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15004	601	1	1	1	10	15004	-1	-1	0	1	14911	18009	18030	18310	18311						1	18	2	1	1						17010	14452	14911	18310	18311	1	200	200	180	20	0	0	0	0	0
AD_302_111a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15005	111	1	1	1	10	15005	-1	-1	0	1	14827	18072	18009	18313	18310						1	6	14	1	1						16926	14472	14827	18313	18310	1	200	200	60	140	0	0	0	0	0
AD_302_702a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15006	702	1	1	1	10	15006	-1	-1	0	1	14930	18030	18009	18311	18310						1	6	14	1	1						17029	14412	14930	18311	18310	1	200	200	60	140	0	0	0	0	0
AD_303_105a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15007	105	1	1	1	10	7013	-1	-1	0	1	14826	18052	18073	18312	18313						1	10	10	1	1						16925	14472	14826	18312	18313	1	200	200	100	100	0	0	0	0	0
AD_303_304a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15008	304	1	1	1	10	7015	-1	-1	0	1	14860	18010	18031	18310	18311						1	18	2	1	1						16959	14432	14860	18310	18311	1	200	200	180	20	0	0	0	0	0
AD_303_惯官吩荤	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15009	3007	1	1	1	1	11040	0	-1	0	0	18450										5																				1	1	0	0	0
AD_304_113a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15010	113	1	1	1	10	15010	-1	-1	0	1	14829	18031	18052	18311	18312						1	14	6	1	1						16928	14472	14829	18311	18312	1	200	200	140	60	0	0	0	0	0
AD_304_334a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15011	334	1	1	1	10	15011	-1	-1	0	1	14874	18073	18313								1	20	2								16973	14432	14874	18313		1	200	200	200		0	0	0	0	0
AD_305_32a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15012	32	1	1	1	10	15012	-1	-1	0	1	14819	18013	18034	18310	18311						1	12	8	1	1						16918	14424	14819	18310	18311	1	200	200	120	80	0	0	0	0	0
AD_305_122a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15013	122	1	1	1	10	15013	-1	-1	0	1	14833	18055	18076	18312	18313						1	16	4	1	1						16932	14474	14833	18312	18313	1	200	200	160	40	0	0	0	0	0
AD_306_251a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15014	251	1	1	1	10	15014	-1	-1	0	1	14852	18014	18035	18310	18311						1	14	6	1	1						16951	14464	14852	18310	18311	1	200	200	140	60	0	0	0	0	0
AD_306_723a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15015	723	1	1	1	10	15015	-1	-1	0	1	14940	18056	18077	18312	18313						1	16	4	1	1						17039	14414	14940	18312	18313	1	200	200	160	40	0	0	0	0	0
AD_307_003	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15016	3008	1	1	1	5	15016	-1	-1	0	0	18011	18032									5	5									16903	14420	14804	18313		1	200	200	200		0	0	0	0	0
AD_307_000	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15017	3009	1	1	1	5	15017	-1	-1	0	0	18053	18074									5	5									16900	14420	14801	18313		1	200	200	200		0	0	0	0	0
AD_307_204	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15018	3010	1	1	1	5	15018	-1	-1	0	0	18011	18053									5	5									16939	14462	14840	18313		1	200	200	200		0	0	0	0	0
AD_307_521	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	15019	3011	1	1	1	5	15019	-1	-1	0	0	18032	18074									5	5									17004	14442	14905	18313		1	200	200	200		0	0	0	0	0
AD_400_523a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16000	523	1	1	1	10	16000	-1	-1	0	1	14904	18054	18075	18312	18313	18451					2	16	4	2	2	2					17003	14443	14904	18312	18313	1	200	200	160	40	0	0	0	0	0
AD_400_711a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16001	711	1	1	1	10	16001	-1	-1	0	1	14933	18012	18310	18446	18451						1	20	2	10	2						17032	14413	14933	18310		1	200	200	200		0	0	0	0	0
AD_401_501a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16002	501	1	1	1	10	16002	-1	-1	0	1	14894	18009	18072	18310	18313						1	9	1	1	1						16993	14442	14894	18310	18313	1	200	200	180	20	0	0	0	0	0
AD_401_502a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16003	502	1	1	1	10	16003	-1	-1	0	1	14895	18030	18009	18311	18310						1	1	9	1	1						16994	14442	14895	18311	18310	1	200	200	20	180	0	0	0	0	0
AD_401_503a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16004	503	1	1	1	10	16004	-1	-1	0	1	14896	18051	18030	18312	18311						1	1	9	1	1						16995	14442	14896	18312	18311	1	200	200	20	180	0	0	0	0	0
AD_401_504a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16005	504	1	1	1	10	16005	-1	-1	0	1	14897	18072	18051	18313	18312						1	1	9	1	1						16996	14442	14897	18313	18312	1	200	200	20	180	0	0	0	0	0
AD_402_34a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16006	34	1	1	1	10	16006	-1	-1	0	1	14821	18013	18076	18310	18313	18568					1	8	12	1	1	1					16920	14424	14821	18310	18313	1	200	200	80	120	0	0	0	0	0
AD_402_102a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16007	102	1	1	1	10	16007	-1	-1	0	1	14823	18034	18055	18311	18312	18568					1	12	8	1	1	1					16922	14474	14823	18311	18312	1	200	200	120	80	0	0	0	0	0
AD_404_503a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16008	503	1	1	1	10	16008	-1	-1	0	1	14896	18053	18032	18312	18311						1	2	18	1	1						16995	14442	14896	18312	18311	1	200	200	20	180	0	0	0	0	0
AD_404_804a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16009	804	1	1	1	10	16009	-1	-1	0	1	14945	18074	18011	18313	18310						1	6	14	1	1						17044	14402	14945	18313	18310	1	200	200	60	140	0	0	0	0	0
AD_404_824a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16010	824	1	1	1	10	16010	-1	-1	0	0	14953	18011	18032	18310	18311						1	10	10	1	1						17052	14402	14953	18310	18311	1	200	200	100	100	0	0	0	0	0
AD_406_722a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16011	722	1	1	1	10	16011	-1	-1	0	1	14939	18037	18038								1	7	7								17038	14415	14939	18311	18312	1	200	200	160	40	0	0	0	0	0
AD_406_724a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16012	724	1	1	1	10	16012	-1	-1	0	1	14941	18079	18080								1	7	7								17040	14415	14941	18313	18310	1	200	200	40	160	0	0	0	0	0
AD_406_701a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16013	701	1	1	1	10	16013	-1	-1	0	1	14929	18016	18017								1	7	7								17028	14415	14929	18310	18313	1	200	200	140	60	0	0	0	0	0
AD_406_703a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16014	703	1	1	1	10	16014	-1	-1	0	1	14931	18058	18059								1	7	7								17030	14415	14931	18312	18311	1	200	200	60	140	0	0	0	0	0
AD_407_723a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16015	723	1	1	1	10	16015	-1	-1	0	1	14940	18058	18059								1	7	7								17039	14415	14940	18312	18313	1	200	200	160	40	0	0	0	0	0
AD_407_721a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16016	721	1	1	1	10	16016	-1	-1	0	1	14938	18016	18017								1	7	7								17037	14415	14938	18310	18311	1	200	200	160	40	0	0	0	0	0
AD_407_702a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16017	702	1	1	1	10	16017	-1	-1	0	1	14930	18037	18038								1	7	7								17029	14415	14930	18311	18310	1	200	200	60	140	0	0	0	0	0
AD_407_704a	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	16018	704	1	1	1	10	16018	-1	-1	0	1	14932	18079	18080								1	7	7								17031	14415	14932	18313	18312	1	200	200	60	140	0	0	0	0	0
33000_205_11/13	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17000	205	11	13	1	10	17000	-1	-1	0	1	14840	18070	18049	18313	18312						1	6	14	1	1						16939	14461	14840	18313	18312	1	200	200	60	140	0	0	0	0	0
33000_5402_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;29;	17001	5402	1	1	1	1	17002	-1	-1	0	1	15029	18028	18007	18311	18310						1	12	8	1	1						17129	14481	15029	18311	18310	1	200	200	80	120	0	0	0	0	0
33000_5402_11/13	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;29;	17002	5402	11	13	1	10	17002	-1	-1	0	1	15029	18028	18007	18311	18310						1	12	8	1	1						17129	14481	15029	18311	18310	1	200	200	80	120	0	0	0	0	0
33000_406_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17003	406	1	1	1	1	17004	-1	-1	0	1	14880	18007	18028	18310	18311						1	14	6	1	1						16979	14481	14880	18310	18311	1	200	200	140	60	0	0	0	0	0
33000_406_12/14	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17004	406	12	14	1	10	17004	-1	-1	0	1	14880	18007	18028	18310	18311						1	14	6	1	1						16979	14481	14880	18310	18311	1	200	200	140	60	0	0	0	0	0
33000_422_12/14	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17006	422	12	14	1	10	17006	-1	-1	0	1	14886	18070	18007	18313	18310						1	2	18	1	1						16985	14481	14886	18313	18310	1	200	200	20	180	0	0	0	0	0
33000_704_13/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17007	704	13	15	1	10	17007	-1	-1	0	1	14932	18071	18050	18313	18312						1	6	14	1	1						17031	14411	14932	18313	18312	1	200	200	60	140	0	0	0	0	0
33000_5301_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;24;	17008	5301	1	1	1	10	17009	-1	-1	0	1	15024	18008	18029	18310	18311						1	16	4	1	1						17124	14431	15024	18310	18311	1	200	200	160	40	0	0	0	0	0
33000_5301_13/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;24;	17009	5301	13	15	1	10	17009	-1	-1	0	1	15024	18008	18029	18310	18311						1	16	4	1	1						17124	14431	15024	18310	18311	1	200	200	160	40	0	0	0	0	0
33000_421_35/37	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17010	421	35	37	1	10	17010	-1	-1	0	1	14885	18012	18075	18310	18313						1	18	2	1	1						16984	14483	14885	18310	18313	1	200	200	180	20	0	0	0	0	0
33000_5013_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;6;	17011	5013	1	1	1	1	17012	-1	-1	0	1	15006	18033	18054	18311	18312						1	10	10	1	1						17106	14423	15006	18311	18312	1	200	200	100	100	0	0	0	0	0
33000_5013_35/37	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;6;	17012	5013	35	37	1	10	17012	-1	-1	0	1	15006	18033	18054	18311	18312						1	10	10	1	1						17106	14423	15006	18311	18312	1	200	200	100	100	0	0	0	0	0
33000_311_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17013	311	1	1	1	1	17014	-1	-1	0	1	14861	18075	18012	18313	18310						1	10	10	1	1						16960	14433	14861	18313	18310	1	200	200	100	100	0	0	0	0	0
33000_311_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17014	311	36	38	1	10	17014	-1	-1	0	1	14861	18075	18012	18313	18310						1	10	10	1	1						16960	14433	14861	18313	18310	1	200	200	100	100	0	0	0	0	0
33000_423_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17015	423	36	38	1	10	17015	-1	-1	0	1	14887	18033	18054	18311	18312						1	18	2	1	1						16986	14483	14887	18311	18312	1	200	200	180	20	0	0	0	0	0
33000_411_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17016	411	36	38	1	10	17016	-1	-1	0	1	14881	18012	18033	18310	18311						1	16	4	1	1						16980	14483	14881	18310	18311	1	200	200	160	40	0	0	0	0	0
33000_5404_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;31;	17017	5404	1	1	1	1	17018	-1	-1	0	1	15031	18075	18054	18313	18312						1	12	8	1	1						17131	14483	15031	18313	18312	1	200	200	80	120	0	0	0	0	0
33000_5404_36/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;31;	17018	5404	36	38	1	10	17018	-1	-1	0	1	15031	18075	18054	18313	18312						1	12	8	1	1						17131	14483	15031	18313	18312	1	200	200	80	120	0	0	0	0	0
33000_634_37/39	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	17019	634	37	39	1	10	17019	-1	-1	0	1	14928	18075	18012	18313	18310						1	4	16	1	1						17027	14453	14928	18313	18310	1	200	200	40	160	0	0	0	0	0
33000_5212_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17020	5212	1	1	1	1	17021	-1	-1	0	1	15021	18033	18012	18311	18310						1	16	4	1	1						17121	14463	15021	18311	18310	1	200	200	40	160	0	0	0	0	0
33000_5212_37/39	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17021	5212	37	39	1	10	17021	-1	-1	0	1	15021	18033	18012	18311	18310						1	16	4	1	1						17121	14463	15021	18311	18310	1	200	200	40	160	0	0	0	0	0
33000_kananber_5401	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17022	5401	40	42	1	3	17022	-1	-1	0	1	15028	18013	18076	18313	18310						1	10	6	1	1						17128	14484	15028	18310	18313	1	200	200	120	80	0	0	0	0	0
33000_kananber_401	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17023	401	40	42	1	3	17023	-1	-1	0	1	14875	18034	18055	18312	18311						1	6	10	1	1						16974	14484	14875	18312	18311	1	200	200	120	80	0	0	0	0	0
33000_kananber_5012	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17024	5012	42	44	1	3	17024	-1	-1	0	1	15005	18013	18034	18310	18311						1	8	8	1	1						17105	14424	15005	18311	18310	1	200	200	100	100	0	0	0	0	0
33000_kananber_312	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17025	312	42	44	1	3	17025	-1	-1	0	1	14862	18055	18076	18312	18313						1	8	8	1	1						16961	14434	14862	18313	18312	1	200	200	100	100	0	0	0	0	0
33000_kananber_5302	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17026	5302	44	45	1	3	17026	-1	-1	0	1	15025	18034	18055	18311	18312						1	16	4	1	1						17125	14434	15025	18311	18312	1	200	200	160	40	0	0	0	0	0
33000_kananber_5304	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17027	5304	44	45	1	3	17027	-1	-1	0	1	15027	18013	18076	18310	18313						1	4	16	1	1						17127	14434	15027	18310	18313	1	200	200	40	160	0	0	0	0	0
33000_kananber_5401_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17028	5401	1	1	1	1	17022	-1	-1	0	1	15028	18013	18076	18313	18310						1	12	8	1	1																0	0	0	0	0
33000_kananber_5012_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17029	5012	1	1	1	1	17024	-1	-1	0	1	15005	18013	18034	18310	18311						1	10	10	1	1																0	0	0	0	0
33000_kananber_5302_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17030	5302	1	1	1	1	17026	-1	-1	0	1	15025	18034	18055	18311	18312						1	16	4	1	1																0	0	0	0	0
33000_kananber_5304_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;21;	17031	5304	1	1	1	1	17027	-1	-1	0	1	15027	18013	18076	18310	18313						1	4	16	1	1																0	0	0	0	0
34000/1_122_18/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	18000	122	18	20	1	8	18000	-1	-1	0	1	14833	18051	18072	18312	18313						1	16	4	1	1						16932	14471	14833	18312	18313	1	200	200	160	40	0	0	0	0	0
34000/1_521_1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	18001	521	1	1	1	1	18002	-1	-1	0	1	14902	18009	18030	18310	18311						1	16	4	1	1						17001	14441	14902	18310	18311	1	200	200	160	40	0	0	0	0	0
